Feature,Coefficient
Intercept,-1587.343531771854
Mach,2766.7384308152864
AoA,-322.63168211731784
Mach^2,-249.21149181310886
Mach AoA,883.7736907198754
AoA^2,-8.055154241215472
Mach^3,27.214748499192954
Mach^2 AoA,-27.54297621012079
Mach AoA^2,-21.07266879280089
AoA^3,2.8224149854425953
Mach^4,-0.8384804024328815
Mach^3 AoA,2.609904295839496
Mach^2 AoA^2,5.863290390243221
Mach AoA^3,0.14664410098207362
AoA^4,-0.11637846343330276
